symbol,band,minutes,n,mean,median,positive_rate,q05,model
SUIUSDT,4+,240,389,0.0015935627550784,0.001284980011422,0.5295629820051414,-0.0457640609564503,B0
SUIUSDT,4+,1440,389,-0.0095832987917197,-0.0028083819399438,0.4652956298200514,-0.1157829361665776,B0
AVAXUSDT,1-2,5,8379,-3.75240180134749e-05,0.0,0.4834705812149421,-0.0048143335455365,B0
AVAXUSDT,1-2,15,8379,-0.0001337558970439,-0.0001065189603748,0.4820384294068504,-0.0071629648801131,B0
AVAXUSDT,1-2,30,8379,-0.0002802795506973,-0.0001405876564037,0.4820384294068504,-0.0097559305310119,B0
AVAXUSDT,1-2,60,8379,-0.0003003954443782,-0.0001519295047097,0.4846640410550185,-0.0134359786436811,B0
AVAXUSDT,1-2,120,8379,-0.0002661945536542,-0.0002238889510803,0.482515813342881,-0.0177424014484843,B0
AVAXUSDT,1-2,240,8379,-0.0002178029763161,-0.0004699248120301,0.4760711302064686,-0.0220248378619639,B0
AVAXUSDT,1-2,1440,8334,-0.0012674336803514,-0.0004961245967796,0.4912407007439405,-0.0528627117052573,B0
AVAXUSDT,2-3,5,2018,6.965491963068548e-05,0.0001108164192935,0.5079286422200199,-0.006450604940922,B0
AVAXUSDT,2-3,15,2018,0.0001554724500693,5.008514474602599e-05,0.5,-0.0085752935019797,B0
AVAXUSDT,2-3,30,2018,0.0001188718057385,5.180273518445855e-05,0.5,-0.0112936072967917,B0
AVAXUSDT,2-3,60,2018,6.297252132601768e-05,0.0001044755640384,0.5004955401387512,-0.0156259885038754,B0
AVAXUSDT,2-3,120,2018,0.000375480732626,0.0002203492542355,0.5059464816650149,-0.0200338701672977,B0
AVAXUSDT,2-3,240,2018,-0.0005610603520114,-0.0009123299679335,0.4737363726461843,-0.0238569108454004,B0
AVAXUSDT,2-3,1440,2004,-0.0054169410002001,-0.0064338911225189,0.4181636726546906,-0.0608870363093109,B0
AVAXUSDT,3-4,5,652,-7.14237044768481e-05,-0.0001264659903963,0.4800613496932515,-0.0076412609952613,B0
AVAXUSDT,3-4,15,652,-0.0001795925597015,-0.0001250029019635,0.4815950920245399,-0.0112399312884424,B0
AVAXUSDT,3-4,30,652,-0.000204953351895,4.979583706798962e-05,0.5,-0.0142766725962889,B0
AVAXUSDT,3-4,60,652,5.7962691491741015e-05,-0.0005622815764497,0.4815950920245399,-0.0177620001029205,B0
AVAXUSDT,3-4,120,652,-0.0003181479982472,-0.0007183222654795,0.4708588957055215,-0.0216276189915872,B0
AVAXUSDT,3-4,240,652,-0.0013041029478692,-0.0006906391554768,0.4831288343558282,-0.0266431673460577,B0
AVAXUSDT,3-4,1440,650,-0.0054342367435833,-0.0050075178270285,0.4415384615384615,-0.0762881042859555,B0
AVAXUSDT,4+,5,439,0.0004543088260933,0.0004541326067211,0.5261958997722096,-0.0082588104716948,B0
AVAXUSDT,4+,15,439,0.0010115083236015,0.0009559087107182,0.55125284738041,-0.0103305423213725,B0
AVAXUSDT,4+,30,439,0.0017891253585138,0.0014095536413469,0.5763097949886105,-0.0108267023941454,B0
AVAXUSDT,4+,60,439,0.003134659463892,0.0016121231662098,0.5671981776765376,-0.0125001121730155,B0
AVAXUSDT,4+,120,439,0.0033975627923533,0.0016462137084705,0.5558086560364465,-0.0175741728628215,B0
AVAXUSDT,4+,240,439,0.0014991143141516,0.00184842883549,0.5489749430523918,-0.0257917820171184,B0
AVAXUSDT,4+,1440,436,-0.0023133569675976,-0.0019064987182615,0.4747706422018348,-0.0741434795576523,B0
LTCUSDT,1-2,5,9788,1.968215501154656e-05,0.0,0.4713935431140171,-0.0033330018669044,B0
LTCUSDT,1-2,15,9788,2.173363054364525e-05,0.0,0.4834491213731099,-0.004746094353892,B0
LTCUSDT,1-2,30,9788,1.3823558980013789e-05,0.0,0.4926440539436044,-0.0063717550156852,B0
LTCUSDT,1-2,60,9787,5.13593380315526e-05,0.0,0.498824971901502,-0.0087324121661471,B0
LTCUSDT,1-2,120,9787,-3.812665921405076e-05,0.0,0.498824971901502,-0.0121997870223055,B0
LTCUSDT,1-2,240,9785,-0.0001058672426364,0.0001865323633649,0.5041389882473173,-0.0163006567630636,B0
LTCUSDT,1-2,1440,9734,-0.0007618737681575,-0.0003566107954165,0.490137661803986,-0.0365650444339763,B0
LTCUSDT,2-3,5,2042,-4.307564668821418e-05,0.0001712779254744,0.5014691478942214,-0.0044613877268997,B0
LTCUSDT,2-3,15,2042,-3.2936124112571245e-05,0.0001808972740404,0.5078354554358472,-0.006380796465245,B0
LTCUSDT,2-3,30,2042,-4.833680105654997e-05,0.0002200946433609,0.5102840352595495,-0.0086980995043563,B0
LTCUSDT,2-3,60,2042,6.894471530557361e-05,0.0002196118838025,0.5102840352595495,-0.0103114599548066,B0
LTCUSDT,2-3,120,2042,0.0006264026868115,0.0004691163682505,0.515181194906954,-0.0126832892076684,B0
LTCUSDT,2-3,240,2042,0.0003500171404212,0.0003526585164124,0.5093046033300686,-0.0169601901984123,B0
LTCUSDT,2-3,1440,2038,-0.0003731472205062,0.0,0.4975466143277723,-0.0360150506623075,B0
LTCUSDT,3-4,5,546,-0.0001778113076574,-0.0001935666433134,0.4706959706959707,-0.0059019157095776,B0
LTCUSDT,3-4,15,546,-0.0005520261757045,-0.0002898482730919,0.4542124542124542,-0.0077770156529855,B0
LTCUSDT,3-4,30,546,-0.0008808598027823,-0.0006007718366246,0.4304029304029304,-0.010549065302385,B0
LTCUSDT,3-4,60,546,-0.000795401686378,0.0,0.4926739926739927,-0.0131786239476907,B0
LTCUSDT,3-4,120,546,-0.0010290525111045,-0.0010185735744864,0.445054945054945,-0.015192057154522,B0
LTCUSDT,3-4,240,546,-0.0011677914891656,-0.0010978849036697,0.4395604395604395,-0.0189269071062031,B0
LTCUSDT,3-4,1440,544,-0.0001338864693981,-0.0012199828351622,0.4852941176470588,-0.0318932546333208,B0
LTCUSDT,4+,5,365,0.0002451723461406,0.0005441683294031,0.5424657534246575,-0.0073583782761478,B0
LTCUSDT,4+,15,365,0.0003598753136861,0.0005236515971374,0.5232876712328767,-0.0103786167755493,B0
